"date","banksy.tot","banksy.pos","banksy.neg","banksy.neu","banksy.imp","burmavj.tot","burmavj.pos","burmavj.neg","burmavj.neu","burmavj.imp","dangerousman.tot","dangerousman.pos","dangerousman.neg","dangerousman.neu","dangerousman.imp","foodinc.tot","foodinc.pos","foodinc.neg","foodinc.neu","foodinc.imp","gasland.tot","gasland.pos","gasland.neg","gasland.neu","gasland.imp","hellandbackagain.tot","hellandbackagain.pos","hellandbackagain.neg","hellandbackagain.neu","hellandbackagain.imp","ifatreefalls.tot","ifatreefalls.pos","ifatreefalls.neg","ifatreefalls.neu","ifatreefalls.imp","insidejob.tot","insidejob.pos","insidejob.neg","insidejob.neu","insidejob.imp","paradiselost3.tot","paradiselost3.pos","paradiselost3.neg","paradiselost3.neu","paradiselost3.imp","pina.tot","pina.pos","pina.neg","pina.neu","pina.imp","restrepo.tot","restrepo.pos","restrepo.neg","restrepo.neu","restrepo.imp","thecove.tot","thecove.pos","thecove.neg","thecove.neu","thecove.imp","wasteland.tot","wasteland.pos","wasteland.neg","wasteland.neu","wasteland.imp","whichwayhome.tot","whichwayhome.pos","whichwayhome.neg","whichwayhome.neu","whichwayhome.imp","burmavj.goog","thecove.goog","dangerousman.goog","wasteland.goog","whichwayhome.goog","banksy.goog","foodinc.goog","gasland.goog","hellandbackagain.goog","ifatreefalls.goog","insidejob.goog","paradiselost3.goog","restrepo.goog","banksy.tv.cts","banksy.show.cts","banksy.pap.cts","banksy.article.cts","dangerousman.tv.cts","dangerousman.show.cts","dangerousman.pap.cts","dangerousman.article.cts","foodinc.tv.cts","foodinc.show.cts","foodinc.pap.cts","foodinc.article.cts","gasland.tv.cts","gasland.show.cts","gasland.pap.cts","gasland.article.cts","hellandbackagain.tv.cts","hellandbackagain.show.cts","hellandbackagain.pap.cts","hellandbackagain.article.cts","ifatreefalls.tv.cts","ifatreefalls.show.cts","ifatreefalls.pap.cts","ifatreefalls.article.cts","insidejob.tv.cts","insidejob.show.cts","insidejob.pap.cts","insidejob.article.cts","paradiselost3.tv.cts","paradiselost3.show.cts","paradiselost3.pap.cts","paradiselost3.article.cts","pina.tv.cts","pina.show.cts","pina.pap.cts","pina.article.cts","restrepo.tv.cts","restrepo.show.cts","restrepo.pap.cts","restrepo.article.cts","thecove.tv.cts","thecove.show.cts","thecove.pap.cts","thecove.article.cts","wasteland.tv.cts","wasteland.show.cts","wasteland.pap.cts","wasteland.article.cts","burmavj.tv.cts","burmavj.show.cts","burmavj.pap.cts","burmavj.article.cts","whichwayhome.tv.cts","whichwayhome.show.cts","whichwayhome.pap.cts","whichwayhome.article.cts","pina.goog"
"2009-09-25",0,0,0,0,0,1,0,0,1,450,9,0,0,9,0,23,11,1,11,30178,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,5,0,17,23621,0,0,0,0,0,4,2,0,2,961,12,22,6,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2009-09-26",0,0,0,0,0,2,0,0,2,115,6,1,1,4,18983,11,5,1,5,26316,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,1,0,2,799,0,0,0,0,0,12,5,2,5,11736,0,0,0,0,0,1,1,0,0,1293,12,22,6,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2009-09-27",0,0,0,0,0,3,0,0,3,916,3,0,0,3,3840,14,3,0,11,36897,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2,0,0,2,1107,0,0,0,0,0,12,1,1,10,24612,1,0,0,1,0,0,0,0,0,0,12,22,6,0,0,0,21,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2009-09-28",0,0,0,0,0,6,0,1,5,3561,2,0,0,2,7806,22,3,4,15,121973,0,0,0,0,0,0,0,0,0,0,2,1,0,1,10112,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,7,0,14,26031,2,1,0,1,10112,1,0,0,1,128,15,22,6,0,0,0,24,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2009-09-29",0,0,0,0,0,3,0,0,3,30306,0,0,0,0,0,7,4,0,3,15146,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,2134,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,1,0,10,12698,1,1,0,0,0,0,0,0,0,0,15,22,6,0,0,0,24,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2009-09-30",0,0,0,0,0,0,0,0,0,0,1,0,0,1,65,24,10,1,13,27970,0,0,0,0,0,0,0,0,0,0,1,1,0,0,2014,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,6,0,11,17850,1,1,0,0,2014,2,2,0,0,446,15,22,6,0,0,0,24,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2009-10-01",0,0,0,0,0,2,1,0,1,2501,0,0,0,0,0,19,4,2,13,57492,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1480,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,11,4,0,7,57709,1,0,0,1,1480,0,0,0,0,0,15,22,6,0,0,0,24,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2009-10-02",0,0,0,0,0,0,0,0,0,0,1,0,0,1,2015,13,7,1,5,28630,0,0,0,0,0,0,0,0,0,0,3,1,1,1,1124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,0,0,10,20713,3,1,1,1,1124,0,0,0,0,0,15,22,6,0,0,0,24,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2009-10-03",0,0,0,0,0,2,0,1,1,3696,2,0,0,2,70,10,2,1,7,30900,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,11,2,0,9,4009,0,0,0,0,0,0,0,0,0,0,15,22,6,0,0,0,24,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2009-10-04",0,0,0,0,0,1,0,0,1,55,0,0,0,0,0,11,3,1,7,49882,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,177,0,0,0,0,0,6,4,0,2,12030,0,0,0,0,0,0,0,0,0,0,15,22,6,0,0,0,24,0,0,0,1,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2009-10-05",0,0,0,0,0,0,0,0,0,0,1,0,0,1,156,12,2,0,10,47689,0,0,0,0,0,0,0,0,0,0,8,2,0,6,10972,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,1,0,5,5206,8,2,0,6,10972,0,0,0,0,0,9,21,7,0,0,0,28,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2009-10-06",0,0,0,0,0,7,1,0,6,11790,0,0,0,0,0,19,8,0,11,32241,0,0,0,0,0,0,0,0,0,0,1,1,0,0,100,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,3,0,12,46333,1,1,0,0,100,0,0,0,0,0,9,21,7,0,0,0,28,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2009-10-07",0,0,0,0,0,4,0,0,4,1172,3,1,0,2,2427,15,5,2,8,44025,0,0,0,0,0,0,0,0,0,0,1,1,0,0,199,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,3,2,6,18769,1,1,0,0,199,0,0,0,0,0,9,21,7,0,0,0,28,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2009-10-08",0,0,0,0,0,13,0,0,13,99483,3,0,0,3,16216,13,4,2,7,22574,0,0,0,0,0,0,0,0,0,0,1,0,1,0,647,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4,14467,1,0,1,0,647,1,0,0,1,0,9,21,7,0,0,0,28,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2009-10-09",0,0,0,0,0,3,0,0,3,15205,0,0,0,0,0,11,4,1,6,2573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17,4,1,12,25606,0,0,0,0,0,1,0,0,1,0,9,21,7,0,0,0,28,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,4
"2009-10-10",1,0,0,1,347,0,0,0,0,0,0,0,0,0,0,20,7,2,11,26997,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14,3,1,10,34892,0,0,0,0,0,0,0,0,0,0,9,21,7,0,0,0,28,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2009-10-11",0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,34,16,8,10,232065,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,0,6,15824,0,0,0,0,0,1,0,0,1,379,9,21,7,0,0,0,28,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2009-10-12",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,30,15,1,14,41888,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,4,0,9,8955,0,0,0,0,0,0,0,0,0,0,6,22,7,0,0,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6
"2009-10-13",0,0,0,0,0,4,0,0,4,5615,0,0,0,0,0,28,17,4,7,69960,0,0,0,0,0,0,0,0,0,0,2,1,0,1,65737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,83,5,1,77,3426713,2,1,0,1,65737,1,0,0,1,1399,6,22,7,0,0,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,6
"2009-10-14",0,0,0,0,0,3,1,0,2,765,2,0,0,2,2641,19,10,0,9,46596,0,0,0,0,0,0,0,0,0,0,1,0,0,1,330,1,0,0,1,592,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,1,2,12,9104,1,0,0,1,330,0,0,0,0,0,6,22,7,0,0,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2009-10-15",0,0,0,0,0,4,0,0,4,1763,1,0,0,1,12908,12,6,0,6,24757,0,0,0,0,0,0,0,0,0,0,1,0,0,1,195,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,18,5,1,12,93144,1,0,0,1,195,0,0,0,0,0,6,22,7,0,0,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2009-10-16",0,0,0,0,0,1,0,0,1,84,2,1,0,1,1042,25,11,3,11,36329,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,4,7739,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,12,4,1,7,85077,0,0,0,0,0,0,0,0,0,0,6,22,7,0,0,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2009-10-17",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,9,2,8,103567,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,18,5,0,13,60550,0,0,0,0,0,0,0,0,0,0,6,22,7,0,0,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2009-10-18",0,0,0,0,0,1,0,0,1,0,3,0,1,2,5783,21,8,1,12,116972,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,2,0,8,16282,1,0,0,1,0,1,0,0,1,151,6,22,7,0,0,0,20,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2009-10-19",0,0,0,0,0,1,0,0,1,0,2,1,1,0,0,27,17,3,7,77546,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,27,4,0,23,62569,0,0,0,0,0,1,1,0,0,0,7,20,8,0,0,0,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2009-10-20",0,0,0,0,0,1,1,0,0,51,1,1,0,0,615,24,8,5,11,24124,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,53,1,1,51,121902,0,0,0,0,0,0,0,0,0,0,7,20,8,0,0,0,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2009-10-21",2,0,0,2,5818,0,0,0,0,0,0,0,0,0,0,12,3,2,7,8903,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,72,0,0,0,0,0,1,0,0,1,314,0,0,0,0,0,49,6,2,41,128754,0,0,0,0,0,1,1,0,0,63,7,20,8,0,0,0,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2009-10-22",0,0,0,0,0,1,1,0,0,267,0,0,0,0,0,13,8,1,4,23489,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,1,0,4,14552,0,0,0,0,0,36,2,1,33,239763,0,0,0,0,0,0,0,0,0,0,7,20,8,0,0,0,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2009-10-23",0,0,0,0,0,1,0,1,0,366,0,0,0,0,0,12,8,0,4,5586,0,0,0,0,0,0,0,0,0,0,5,0,0,5,1774,1,1,0,0,83,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,8,1,68,193982,5,0,0,5,1774,1,0,0,1,14498,7,20,8,0,0,0,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2009-10-24",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,22,12,1,9,22158,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,44,5,1,38,93868,0,0,0,0,0,1,0,0,1,3078,7,20,8,0,0,0,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,3,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2009-10-25",0,0,0,0,0,1,0,0,1,7545,0,0,0,0,0,15,8,0,7,20746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,624,0,0,0,0,0,59,36,0,23,2905591,0,0,0,0,0,0,0,0,0,0,7,20,8,0,0,0,22,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4
"2009-10-26",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,24,10,1,13,84924,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,58,27,2,29,178233,0,0,0,0,0,0,0,0,0,0,6,18,6,0,0,0,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2009-10-27",7,0,0,7,16762,1,0,0,1,58,1,0,0,1,250,30,11,1,18,24495,0,0,0,0,0,0,0,0,0,0,1,0,0,1,126,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,0,6,26385,1,0,0,1,126,1,0,0,1,0,6,18,6,0,0,0,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2009-10-28",0,0,0,0,0,2,1,0,1,6864,0,0,0,0,0,25,9,1,15,35829,0,0,0,0,0,0,0,0,0,0,2,0,2,0,7675,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,6,0,9,57152,2,0,2,0,7675,0,0,0,0,0,6,18,6,0,0,0,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2009-10-29",1,1,0,0,0,1,0,0,1,2978,1,0,0,1,0,20,7,2,11,25631,0,0,0,0,0,0,0,0,0,0,2,1,0,1,5311,0,0,0,0,0,0,0,0,0,0,3,3,0,0,246,0,0,0,0,0,14,4,0,10,18148,2,1,0,1,5311,0,0,0,0,0,6,18,6,0,0,0,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2009-10-30",0,0,0,0,0,0,0,0,0,0,1,0,0,1,3066,24,9,2,13,54081,0,0,0,0,0,0,0,0,0,0,1,1,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,2,1,4,4282,1,1,0,0,5,0,0,0,0,0,6,18,6,0,0,0,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2009-10-31",0,0,0,0,0,0,0,0,0,0,1,0,0,1,576,20,4,4,12,449490,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,192,0,0,0,0,0,10,1,1,8,44755,0,0,0,0,0,0,0,0,0,0,6,18,6,0,0,0,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2009-11-01",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,29,15,1,13,37870,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,6,9841,0,0,0,0,0,0,0,0,0,0,6,18,6,0,0,0,31,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5
"2009-11-02",0,0,0,0,0,3,0,0,3,1100,1,0,0,1,0,34,15,3,16,66741,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,38,0,0,0,0,0,11,3,0,8,16953,0,0,0,0,0,0,0,0,0,0,10,18,4,0,0,0,31,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2009-11-03",0,0,0,0,0,2,1,0,1,1986,0,0,0,0,0,56,30,1,25,142503,0,0,0,0,0,0,0,0,0,0,1,0,0,1,409,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,5,1,6,54579,1,0,0,1,409,0,0,0,0,0,10,18,4,0,0,0,31,0,0,0,0,2,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2009-11-04",0,0,0,0,0,16,10,0,6,33049,1,0,0,1,0,61,27,1,33,310308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,1,78,0,0,0,0,0,6,3,0,3,11473,0,0,0,0,0,0,0,0,0,0,10,18,4,0,0,0,31,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2009-11-05",1,0,0,1,73,6,2,0,4,15825,0,0,0,0,0,51,27,2,22,96478,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,4,0,8,40554,0,0,0,0,0,0,0,0,0,0,10,18,4,0,0,0,31,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
"2009-11-06",1,0,1,0,858,0,0,0,0,0,0,0,0,0,0,61,21,5,35,104075,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,142,0,0,0,0,0,23,3,2,18,55239,0,0,0,0,0,0,0,0,0,0,10,18,4,0,0,0,31,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6
